"LAT","LON","SFCWind (m/s)"
 25.00, 146.25,  7.6159
 25.00, 148.75,  7.3647
 25.00, 151.25,  7.1555
 25.00, 153.75,  6.9292
 25.00, 156.25,  6.7342
 25.00, 158.75,  6.5920
 25.00, 161.25,  6.5259
 25.00, 163.75,  6.4590
 25.00, 166.25,  6.4585
 25.00, 168.75,  6.5752
 25.00, 171.25,  6.6355
 25.00, 173.75,  6.6684
 25.00, 176.25,  6.7023
 25.00, 178.75,  6.8228
 25.00, 181.25,  7.0133
 25.00, 183.75,  7.1896
 25.00, 186.25,  7.2695
 25.00, 188.75,  7.1230
 25.00, 191.25,  6.9186
 25.00, 193.75,  6.7883
 25.00, 196.25,  6.6731
 25.00, 198.75,  6.7834
 25.00, 201.25,  6.8529
 25.00, 203.75,  6.7424
 25.00, 206.25,  6.9063
 25.00, 208.75,  6.8506
 25.00, 211.25,  6.7551
 25.00, 213.75,  6.7441
 25.00, 216.25,  6.8396
 25.00, 218.75,  6.9578
 25.00, 221.25,  7.0618
 25.00, 223.75,  7.1506
 25.00, 226.25,  7.2444
 25.00, 228.75,  7.2728
 25.00, 231.25,  7.2176
 25.00, 233.75,  7.0636
 25.00, 236.25,  6.8359
 25.00, 238.75,  6.5485
 25.00, 241.25,  6.3400
 25.00, 243.75,  5.8039
 25.00, 246.25,  4.9328
 25.00, 248.75,  3.3172
 25.00, 251.25,  4.4834
 25.00, 253.75,  2.0082
 25.00, 256.25,  2.2660
 25.00, 258.75,  1.5335
 25.00, 261.25,  2.5054
 25.00, 263.75,  7.5902
 25.00, 266.25,  8.5828
 25.00, 268.75,  9.0860
 25.00, 271.25,  8.9223
 25.00, 273.75,  8.7262
 25.00, 276.25,  8.0143
 25.00, 278.75,  7.0030
 25.00, 281.25,  7.9854
 25.00, 283.75,  7.9035
 25.00, 286.25,  7.3735
 25.00, 288.75,  7.1206
 25.00, 291.25,  6.8540
 25.00, 293.75,  6.9036
 25.00, 296.25,  7.0295
 25.00, 298.75,  7.2144
 25.00, 301.25,  7.1879
 25.00, 303.75,  6.8105
 25.00, 306.25,  6.7171
 25.00, 308.75,  6.7673
 25.00, 311.25,  7.0288
 25.00, 313.75,  7.4934
 25.00, 316.25,  7.9066
 25.00, 318.75,  8.1371
 25.00, 321.25,  8.3532
 25.00, 323.75,  8.5763
 25.00, 326.25,  8.7900
 25.00, 328.75,  8.9912
 25.00, 331.25,  9.1707
 25.00, 333.75,  9.3518
 25.00, 336.25,  9.4087
 25.00, 338.75,  9.4135
 25.00, 341.25,  9.1209
 25.00, 343.75,  8.2808
 25.00, 346.25,  3.5127
 25.00, 348.75,  3.1971
 25.00, 351.25,  3.0019
 25.00, 353.75,  3.2607
 25.00, 356.25,  3.5371
 25.00, 358.75,  3.4666
 27.00,   1.25,  3.2681
 27.00,   3.75,  3.0185
 27.00,   6.25,  2.8052
 27.00,   8.75,  3.0180
 27.00,  11.25,  3.1241
 27.00,  13.75,  2.8103
 27.00,  16.25,  2.8482
 27.00,  18.75,  2.7708
 27.00,  21.25,  3.2604
 27.00,  23.75,  2.9406
 27.00,  26.25,  2.8220
 27.00,  28.75,  3.1723
 27.00,  31.25,  3.1850
 27.00,  33.75,  2.8380
 27.00,  36.25,  2.6987
 27.00,  38.75,  3.1853
 27.00,  41.25,  2.6439
 27.00,  43.75,  2.5251
 27.00,  46.25,  2.1543
 27.00,  48.75,  1.9901
 27.00,  51.25,  2.1301
 27.00,  53.75,  2.7150
 27.00,  56.25,  2.5133
 27.00,  58.75,  2.5975
 27.00,  61.25,  2.4782
 27.00,  63.75,  2.4432
 27.00,  66.25,  2.0115
 27.00,  68.75,  2.6650
 27.00,  71.25,  2.3934
 27.00,  73.75,  2.0015
 27.00,  76.25,  1.7220
 27.00,  78.75,  1.5514
 27.00,  81.25,  1.6063
 27.00,  83.75,  1.7731
 27.00,  86.25,  1.9110
 27.00,  88.75,  1.7667
 27.00,  91.25,  1.4574
 27.00,  93.75,  1.4016
 27.00,  96.25,  1.3435
 27.00,  98.75,  1.5057
 27.00, 101.25,  1.7577
 27.00, 103.75,  1.8473
 27.00, 106.25,  1.9156
 27.00, 108.75,  1.8451
 27.00, 111.25,  1.9265
 27.00, 113.75,  2.1560
 27.00, 116.25,  2.3625
 27.00, 118.75,  2.9393
 27.00, 121.25,  6.0461
 27.00, 123.75,  8.9068
 27.00, 126.25,  9.1845
 27.00, 128.75,  8.8462
 27.00, 131.25,  8.5910
 27.00, 133.75,  8.4208
 27.00, 136.25,  8.3477
 27.00, 138.75,  8.2432
 27.00, 141.25,  8.1011
 27.00, 143.75,  7.9439
 27.00, 146.25,  7.7985
 27.00, 148.75,  7.9641
 27.00, 151.25,  7.9459
 27.00, 153.75,  7.5783
 27.00, 156.25,  7.1030
 27.00, 158.75,  6.6810
 27.00, 161.25,  6.3922
 27.00, 163.75,  6.1131
 27.00, 166.25,  5.9825
 27.00, 168.75,  5.9556
 27.00, 171.25,  5.9569
 27.00, 173.75,  5.9730
 27.00, 176.25,  6.0484
 27.00, 178.75,  6.2871
 27.00, 181.25,  6.6029
 27.00, 183.75,  6.9273
 27.00, 186.25,  7.1115
 27.00, 188.75,  7.1422
 27.00, 191.25,  7.1125
 27.00, 193.75,  7.0846
 27.00, 196.25,  7.0501
 27.00, 198.75,  7.1250
 27.00, 201.25,  7.3338
 27.00, 203.75,  7.2676
 27.00, 206.25,  7.1179
 27.00, 208.75,  7.0698
 27.00, 211.25,  6.8051
 27.00, 213.75,  6.5904
 27.00, 216.25,  6.4994
 27.00, 218.75,  6.4993
 27.00, 221.25,  6.5059
 27.00, 223.75,  6.4939
 27.00, 226.25,  6.5818
 27.00, 228.75,  6.7329
 27.00, 231.25,  6.8428
 27.00, 233.75,  6.8454
 27.00, 236.25,  6.7557
 27.00, 238.75,  6.6364
 27.00, 241.25,  6.5425
 27.00, 243.75,  6.2570
 27.00, 246.25,  3.3305
 27.00, 248.75,  3.8586
 27.00, 251.25,  2.6643
 27.00, 253.75,  2.1681
 27.00, 256.25,  1.9933
 27.00, 258.75,  1.5253
 27.00, 261.25,  2.0274
 27.00, 263.75,  6.0949
 27.00, 266.25,  7.9096
 27.00, 268.75,  8.2614
 27.00, 271.25,  8.4527
 27.00, 273.75,  8.3255
 27.00, 276.25,  6.6990
 27.00, 278.75,  4.4345
 27.00, 281.25,  7.6994
 27.00, 283.75,  7.7926
 27.00, 286.25,  7.4805
 27.00, 288.75,  7.3087
 27.00, 291.25,  7.0357
 27.00, 293.75,  6.8240
 27.00, 296.25,  6.8609
 27.00, 298.75,  7.0487
 27.00, 301.25,  7.2235
 27.00, 303.75,  7.0204
 27.00, 306.25,  6.9399
 27.00, 308.75,  7.1595
 27.00, 311.25,  7.0974
