"LAT","LON","SFCWind (m/s)"
 22.40, 331.88,  7.9125
 22.40, 334.69,  8.0420
 22.40, 337.50,  8.4825
 22.40, 340.31,  8.6414
 22.40, 343.12,  7.8918
 22.40, 345.94,  7.3273
 22.40, 348.75,  7.4605
 22.40, 351.56,  7.3770
 22.40, 354.38,  7.0860
 22.40, 357.19,  6.8191
 24.06,   0.00,  6.4380
 24.06,   2.81,  6.3484
 24.06,   5.62,  6.8669
 24.06,   8.44,  7.3260
 24.06,  11.25,  7.5282
 24.06,  14.06,  7.7660
 24.06,  16.88,  7.8118
 24.06,  19.69,  7.5328
 24.06,  22.50,  7.2475
 24.06,  25.31,  7.0453
 24.06,  28.12,  6.8040
 24.06,  30.94,  6.6112
 24.06,  33.75,  6.4631
 24.06,  36.56,  6.5662
 24.06,  39.38,  7.2359
 24.06,  42.19,  7.0671
 24.06,  45.00,  5.6316
 24.06,  47.81,  5.4030
 24.06,  50.62,  5.2171
 24.06,  53.44,  5.1751
 24.06,  56.25,  5.8527
 24.06,  59.06,  6.6783
 24.06,  61.88,  6.9762
 24.06,  64.69,  6.3570
 24.06,  67.50,  5.0750
 24.06,  70.31,  3.3752
 24.06,  73.12,  1.8772
 24.06,  75.94,  0.8648
 24.06,  78.75,  0.4254
 24.06,  81.56,  0.7372
 24.06,  84.38,  1.2384
 24.06,  87.19,  3.9671
 24.06,  90.00,  5.0128
 24.06,  92.81,  3.9160
 24.06,  95.62,  2.9886
 24.06,  98.44,  3.4752
 24.06, 101.25,  3.4997
 24.06, 104.06,  3.0712
 24.06, 106.88,  5.6891
 24.06, 109.69,  7.5777
 24.06, 112.50,  7.8210
 24.06, 115.31,  9.3790
 24.06, 118.12, 10.8910
 24.06, 120.94, 11.6067
 24.06, 123.75, 12.9713
 24.06, 126.56, 12.5629
 24.06, 129.38, 10.2726
 24.06, 132.19,  8.1780
 24.06, 135.00,  6.7680
 24.06, 137.81,  5.8972
 24.06, 140.62,  5.6203
 24.06, 143.44,  5.5035
 24.06, 146.25,  5.7220
 24.06, 149.06,  6.3119
 24.06, 151.88,  6.5765
 24.06, 154.69,  6.5910
 24.06, 157.50,  6.8743
 24.06, 160.31,  7.2940
 24.06, 163.12,  7.4731
 24.06, 165.94,  7.5504
 24.06, 168.75,  7.6518
 24.06, 171.56,  7.6026
 24.06, 174.38,  7.5122
 24.06, 177.19,  7.4942
 24.06, 180.00,  7.4304
 24.06, 182.81,  7.4773
 24.06, 185.62,  7.7014
 24.06, 188.44,  7.8019
 24.06, 191.25,  7.8049
 24.06, 194.06,  7.8874
 24.06, 196.88,  7.8334
 24.06, 199.69,  7.7155
 24.06, 202.50,  7.7576
 24.06, 205.31,  7.4462
 24.06, 208.12,  6.7260
 24.06, 210.94,  6.6149
 24.06, 213.75,  7.0055
 24.06, 216.56,  7.1380
 24.06, 219.38,  7.0046
 24.06, 222.19,  7.0485
 24.06, 225.00,  7.2795
 24.06, 227.81,  7.5249
 24.06, 230.62,  7.5897
 24.06, 233.44,  7.2804
 24.06, 236.25,  6.7866
 24.06, 239.06,  6.3898
 24.06, 241.88,  5.8971
 24.06, 244.69,  4.7101
 24.06, 247.50,  2.9508
 24.06, 250.31,  2.0689
 24.06, 253.12,  2.2730
 24.06, 255.94,  2.7174
 24.06, 258.75,  2.5982
 24.06, 261.56,  2.3084
 24.06, 264.38,  3.4251
 24.06, 267.19,  4.9384
 24.06, 270.00,  5.3992
 24.06, 272.81,  5.0051
 24.06, 275.62,  4.4601
 24.06, 278.44,  4.2598
 24.06, 281.25,  4.7727
 24.06, 284.06,  5.5122
 24.06, 286.88,  5.6417
 24.06, 289.69,  5.1346
 24.06, 292.50,  4.6230
 24.06, 295.31,  4.5819
 24.06, 298.12,  4.9128
 24.06, 300.94,  5.0935
 24.06, 303.75,  4.8803
 24.06, 306.56,  4.6435
 24.06, 309.38,  4.7007
 24.06, 312.19,  5.0172
 24.06, 315.00,  5.5246
 24.06, 317.81,  6.0668
 24.06, 320.62,  6.4188
 24.06, 323.44,  6.5836
 24.06, 326.25,  6.7578
 24.06, 329.06,  6.9578
 24.06, 331.88,  7.0520
 24.06, 334.69,  7.1877
 24.06, 337.50,  7.6346
 24.06, 340.31,  7.9987
 24.06, 343.12,  7.6383
 24.06, 345.94,  7.0552
 24.06, 348.75,  6.9547
 24.06, 351.56,  7.0231
 24.06, 354.38,  6.9884
 24.06, 357.19,  6.8031
 25.71,   0.00,  6.6971
 25.71,   2.81,  6.4515
 25.71,   5.62,  6.4675
 25.71,   8.44,  6.7667
 25.71,  11.25,  6.7994
 25.71,  14.06,  6.7281
 25.71,  16.88,  6.7409
 25.71,  19.69,  6.5480
 25.71,  22.50,  6.3135
 25.71,  25.31,  6.3177
 25.71,  28.12,  6.1153
 25.71,  30.94,  5.7274
 25.71,  33.75,  5.7662
 25.71,  36.56,  6.3305
 25.71,  39.38,  6.8195
 25.71,  42.19,  6.1219
 25.71,  45.00,  5.0182
 25.71,  47.81,  5.0128
 25.71,  50.62,  4.7706
 25.71,  53.44,  5.2697
 25.71,  56.25,  6.2042
 25.71,  59.06,  7.2542
 25.71,  61.88,  7.3347
 25.71,  64.69,  6.2653
 25.71,  67.50,  5.1738
 25.71,  70.31,  3.6929
 25.71,  73.12,  2.0256
 25.71,  75.94,  0.4146
 25.71,  78.75,  1.5008
 25.71,  81.56,  0.8041
 25.71,  84.38,  2.4199
 25.71,  87.19,  4.6447
 25.71,  90.00,  5.5187
 25.71,  92.81,  4.6020
 25.71,  95.62,  3.7770
 25.71,  98.44,  5.3552
 25.71, 101.25,  5.2815
 25.71, 104.06,  3.2480
 25.71, 106.88,  4.5066
 25.71, 109.69,  6.2296
 25.71, 112.50,  6.8430
 25.71, 115.31,  7.6451
 25.71, 118.12,  8.4972
 25.71, 120.94, 10.8344
 25.71, 123.75, 13.6838
 25.71, 126.56, 12.8095
 25.71, 129.38, 10.2341
 25.71, 132.19,  8.2352
 25.71, 135.00,  6.1253
 25.71, 137.81,  4.8714
 25.71, 140.62,  4.5001
 25.71, 143.44,  3.8894
 25.71, 146.25,  4.2418
 25.71, 149.06,  5.0556
 25.71, 151.88,  5.0032
 25.71, 154.69,  4.8086
 25.71, 157.50,  5.0779
 25.71, 160.31,  5.1926
 25.71, 163.12,  5.2135
 25.71, 165.94,  5.4743
 25.71, 168.75,  5.6000
 25.71, 171.56,  5.5989
 25.71, 174.38,  5.6008
 25.71, 177.19,  5.3574
 25.71, 180.00,  5.1377
 25.71, 182.81,  5.2360
 25.71, 185.62,  5.3497
 25.71, 188.44,  5.4257
 25.71, 191.25,  5.5992
 25.71, 194.06,  5.6934
 25.71, 196.88,  5.7161
 25.71, 199.69,  5.8044
 25.71, 202.50,  5.9435
 25.71, 205.31,  5.9960
 25.71, 208.12,  5.6506
 25.71, 210.94,  5.3057
 25.71, 213.75,  5.4947
 25.71, 216.56,  5.6724
 25.71, 219.38,  5.4588
 25.71, 222.19,  5.3840
 25.71, 225.00,  5.6652
 25.71, 227.81,  5.8526
 25.71, 230.62,  6.0396
 25.71, 233.44,  6.2368
 25.71, 236.25,  6.0109
 25.71, 239.06,  5.6160
 25.71, 241.88,  5.2359
 25.71, 244.69,  4.1167
 25.71, 247.50,  2.4777
 25.71, 250.31,  1.8526
 25.71, 253.12,  2.1007
 25.71, 255.94,  2.3007
 25.71, 258.75,  1.8905
 25.71, 261.56,  1.5004
 25.71, 264.38,  2.2803
 25.71, 267.19,  3.6617
 25.71, 270.00,  4.3637
 25.71, 272.81,  4.3547
 25.71, 275.62,  4.2310
 25.71, 278.44,  3.8927
 25.71, 281.25,  4.1817
 25.71, 284.06,  4.9261
 25.71, 286.88,  4.9518
 25.71, 289.69,  4.7118
 25.71, 292.50,  4.6817
 25.71, 295.31,  4.6921
 25.71, 298.12,  4.8079
 25.71, 300.94,  4.7927
 25.71, 303.75,  4.2972
 25.71, 306.56,  4.0266
 25.71, 309.38,  4.3241
 25.71, 312.19,  4.5347
 25.71, 315.00,  4.7014
 25.71, 317.81,  4.9984
 25.71, 320.62,  5.1526
 25.71, 323.44,  5.2504
 25.71, 326.25,  5.5675
 25.71, 329.06,  5.8199
 25.71, 331.88,  5.9048
 25.71, 334.69,  6.1323
 25.71, 337.50,  6.5034
 25.71, 340.31,  6.8520
 25.71, 343.12,  6.8613
 25.71, 345.94,  6.2662
 25.71, 348.75,  5.8808
 25.71, 351.56,  6.2680
 25.71, 354.38,  6.6794
 25.71, 357.19,  6.7684
 27.37,   0.00,  6.6785
 27.37,   2.81,  6.4702
 27.37,   5.62,  6.0494
 27.37,   8.44,  6.0110
 27.37,  11.25,  5.7953
 27.37,  14.06,  5.5100
 27.37,  16.88,  5.4670
 27.37,  19.69,  5.3429
 27.37,  22.50,  5.2921
 27.37,  25.31,  5.5258
 27.37,  28.12,  5.4267
 27.37,  30.94,  5.0035
 27.37,  33.75,  5.0948
 27.37,  36.56,  5.8014
 27.37,  39.38,  6.0308
 27.37,  42.19,  5.1514
 27.37,  45.00,  4.7412
 27.37,  47.81,  4.6604
 27.37,  50.62,  4.5980
 27.37,  53.44,  5.6845
 27.37,  56.25,  6.9128
 27.37,  59.06,  7.9259
 27.37,  61.88,  7.5017
 27.37,  64.69,  6.2367
 27.37,  67.50,  5.5137
 27.37,  70.31,  4.2872
 27.37,  73.12,  1.8695
 27.37,  75.94,  2.2232
 27.37,  78.75,  2.7294
 27.37,  81.56,  0.3737
 27.37,  84.38,  3.0993
 27.37,  87.19,  5.0886
 27.37,  90.00,  6.1250
 27.37,  92.81,  5.4443
 27.37,  95.62,  5.0862
 27.37,  98.44,  7.1446
 27.37, 101.25,  6.2405
 27.37, 104.06,  3.8560
 27.37, 106.88,  3.7602
 27.37, 109.69,  5.1133
 27.37, 112.50,  6.3293
 27.37, 115.31,  6.7445
 27.37, 118.12,  6.9021
 27.37, 120.94,  9.7905
 27.37, 123.75, 13.3913
 27.37, 126.56, 12.6576
 27.37, 129.38, 10.2918
 27.37, 132.19,  8.3190
 27.37, 135.00,  5.8033
 27.37, 137.81,  4.1849
 27.37, 140.62,  3.3799
 27.37, 143.44,  2.3063
 27.37, 146.25,  2.8634
 27.37, 149.06,  3.6618
 27.37, 151.88,  3.3429
 27.37, 154.69,  3.1018
 27.37, 157.50,  3.2303
 27.37, 160.31,  3.0790
 27.37, 163.12,  2.9129
 27.37, 165.94,  3.0554
 27.37, 168.75,  3.0896
 27.37, 171.56,  3.1804
 27.37, 174.38,  3.3968
 27.37, 177.19,  3.2221
 27.37, 180.00,  3.0396
 27.37, 182.81,  3.1460
 27.37, 185.62,  3.0979
 27.37, 188.44,  2.9897
 27.37, 191.25,  3.0929
 27.37, 194.06,  3.2155
 27.37, 196.88,  3.4428
 27.37, 199.69,  3.7434
 27.37, 202.50,  3.8955
 27.37, 205.31,  4.1205
 27.37, 208.12,  4.1637
 27.37, 210.94,  3.8391
 27.37, 213.75,  3.8637
 27.37, 216.56,  4.0063
 27.37, 219.38,  3.7829
 27.37, 222.19,  3.5323
 27.37, 225.00,  3.6184
 27.37, 227.81,  3.7348
 27.37, 230.62,  4.1153
 27.37, 233.44,  4.7843
 27.37, 236.25,  4.9856
 27.37, 239.06,  4.7754
 27.37, 241.88,  4.5208
 27.37, 244.69,  3.6605
 27.37, 247.50,  2.4240
 27.37, 250.31,  2.0882
 27.37, 253.12,  2.2038
 27.37, 255.94,  1.8807
 27.37, 258.75,  1.0184
 27.37, 261.56,  0.7882
 27.37, 264.38,  1.3998
 27.37, 267.19,  2.2354
 27.37, 270.00,  2.9495
 27.37, 272.81,  3.2483
 27.37, 275.62,  3.2828
 27.37, 278.44,  2.6753
 27.37, 281.25,  2.7330
 27.37, 284.06,  3.7152
 27.37, 286.88,  4.0477
 27.37, 289.69,  4.2329
 27.37, 292.50,  4.4701
 27.37, 295.31,  4.4524
 27.37, 298.12,  4.4327
 27.37, 300.94,  4.1117
 27.37, 303.75,  3.3434
 27.37, 306.56,  3.2019
 27.37, 309.38,  3.6492
 27.37, 312.19,  3.7008
 27.37, 315.00,  3.7021
 27.37, 317.81,  3.7789
 27.37, 320.62,  3.6316
 27.37, 323.44,  3.6975
 27.37, 326.25,  4.1327
 27.37, 329.06,  4.4470
 27.37, 331.88,  4.6724
 27.37, 334.69,  5.0583
 27.37, 337.50,  5.3956
 27.37, 340.31,  5.7206
 27.37, 343.12,  5.9146
 27.37, 345.94,  5.3665
 27.37, 348.75,  4.8007
 27.37, 351.56,  5.1597
 27.37, 354.38,  5.6865
 27.37, 357.19,  6.2133
 29.03,   0.00,  5.6816
 29.03,   2.81,  5.7310
 29.03,   5.62,  5.2622
 29.03,   8.44,  4.8718
 29.03,  11.25,  4.4871
 29.03,  14.06,  4.2120
 29.03,  16.88,  4.1821
 29.03,  19.69,  4.2378
 29.03,  22.50,  4.5190
 29.03,  25.31,  4.9294
 29.03,  28.12,  4.9561
 29.03,  30.94,  4.6583
 29.03,  33.75,  4.6902
 29.03,  36.56,  5.1764
 29.03,  39.38,  5.0918
 29.03,  42.19,  4.4182
 29.03,  45.00,  4.6037
 29.03,  47.81,  4.5290
 29.03,  50.62,  5.0973
 29.03,  53.44,  6.1379
 29.03,  56.25,  7.0908
 29.03,  59.06,  8.0091
 29.03,  61.88,  7.5892
 29.03,  64.69,  6.3754
 29.03,  67.50,  5.8407
 29.03,  70.31,  4.7642
 29.03,  73.12,  2.1300
 29.03,  75.94,  4.3332
 29.03,  78.75,  3.5216
 29.03,  81.56,  2.1807
 29.03,  84.38,  3.6680
 29.03,  87.19,  5.8808
 29.03,  90.00,  7.4005
 29.03,  92.81,  6.7232
 29.03,  95.62,  7.0736
 29.03,  98.44,  8.5375
 29.03, 101.25,  5.8289
 29.03, 104.06,  4.2085
 29.03, 106.88,  3.5080
 29.03, 109.69,  4.2756
 29.03, 112.50,  5.5390
 29.03, 115.31,  6.0468
 29.03, 118.12,  6.1669
 29.03, 120.94,  8.4576
 29.03, 123.75, 11.6286
 29.03, 126.56, 11.5232
 29.03, 129.38, 10.0374
 29.03, 132.19,  8.5339
 29.03, 135.00,  6.2122
 29.03, 137.81,  4.3014
 29.03, 140.62,  2.9263
 29.03, 143.44,  1.3572
 29.03, 146.25,  1.6718
 29.03, 149.06,  2.2401
 29.03, 151.88,  1.8643
 29.03, 154.69,  1.9154
 29.03, 157.50,  1.9870
 29.03, 160.31,  1.8129
 29.03, 163.12,  1.6590
 29.03, 165.94,  1.4775
 29.03, 168.75,  1.3638
 29.03, 171.56,  1.3235
 29.03, 174.38,  1.3340
 29.03, 177.19,  1.2516
 29.03, 180.00,  1.2724
 29.03, 182.81,  1.3607
 29.03, 185.62,  1.2373
 29.03, 188.44,  1.0688
 29.03, 191.25,  0.9285
 29.03, 194.06,  0.8837
 29.03, 196.88,  1.1112
 29.03, 199.69,  1.4718
 29.03, 202.50,  1.6731
 29.03, 205.31,  1.9284
 29.03, 208.12,  2.1317
 29.03, 210.94,  2.0246
 29.03, 213.75,  2.0350
 29.03, 216.56,  2.0678
 29.03, 219.38,  1.8911
 29.03, 222.19,  1.5742
 29.03, 225.00,  1.4615
 29.03, 227.81,  1.5692
 29.03, 230.62,  2.0388
 29.03, 233.44,  2.9252
 29.03, 236.25,  3.7291
 29.03, 239.06,  4.0609
 29.03, 241.88,  3.9017
 29.03, 244.69,  3.2056
 29.03, 247.50,  2.5931
 29.03, 250.31,  2.5100
 29.03, 253.12,  2.1822
 29.03, 255.94,  1.2330
 29.03, 258.75,  0.0245
 29.03, 261.56,  0.2847
 29.03, 264.38,  0.3995
 29.03, 267.19,  0.8387
 29.03, 270.00,  1.6905
 29.03, 272.81,  2.1946
 29.03, 275.62,  2.2419
 29.03, 278.44,  1.3635
 29.03, 281.25,  1.0680
 29.03, 284.06,  2.5546
 29.03, 286.88,  3.2031
 29.03, 289.69,  3.4366
 29.03, 292.50,  3.7000
 29.03, 295.31,  3.8003
 29.03, 298.12,  3.7954
 29.03, 300.94,  3.2616
 29.03, 303.75,  2.3145
 29.03, 306.56,  2.1737
 29.03, 309.38,  2.6433
 29.03, 312.19,  2.7793
 29.03, 315.00,  2.9041
 29.03, 317.81,  2.8419
 29.03, 320.62,  2.3670
 29.03, 323.44,  2.2976
 29.03, 326.25,  2.6922
 29.03, 329.06,  3.0323
 29.03, 331.88,  3.4425
 29.03, 334.69,  3.9546
 29.03, 337.50,  4.3320
 29.03, 340.31,  4.7184
 29.03, 343.12,  5.0220
 29.03, 345.94,  4.6822
 29.03, 348.75,  4.0441
 29.03, 351.56,  3.9686
 29.03, 354.38,  4.2341
 29.03, 357.19,  4.8972
 30.69,   0.00,  4.0148
 30.69,   2.81,  4.1412
 30.69,   5.62,  3.7685
 30.69,   8.44,  3.3454
 30.69,  11.25,  3.0878
 30.69,  14.06,  2.9988
 30.69,  16.88,  2.9980
 30.69,  19.69,  3.2081
 30.69,  22.50,  3.7329
 30.69,  25.31,  4.3634
 30.69,  28.12,  4.6644
 30.69,  30.94,  4.5581
 30.69,  33.75,  4.4213
 30.69,  36.56,  4.5139
 30.69,  39.38,  4.1685
 30.69,  42.19,  4.0156
 30.69,  45.00,  4.5512
 30.69,  47.81,  4.7839
 30.69,  50.62,  5.6706
 30.69,  53.44,  6.0068
 30.69,  56.25,  6.1136
 30.69,  59.06,  7.0590
 30.69,  61.88,  7.3079
 30.69,  64.69,  6.4593
 30.69,  67.50,  6.0311
 30.69,  70.31,  4.9260
 30.69,  73.12,  2.9041
 30.69,  75.94,  5.1929
 30.69,  78.75,  5.0821
 30.69,  81.56,  6.0743
 30.69,  84.38,  6.9991
 30.69,  87.19,  8.0639
 30.69,  90.00,  8.9520
 30.69,  92.81,  8.3817
 30.69,  95.62,  8.8951
 30.69,  98.44,  8.5105
 30.69, 101.25,  4.3682
 30.69, 104.06,  3.8897
 30.69, 106.88,  3.0246
 30.69, 109.69,  3.6263
 30.69, 112.50,  4.4331
 30.69, 115.31,  5.1412
 30.69, 118.12,  5.7571
 30.69, 120.94,  7.0769
 30.69, 123.75,  9.0313
 30.69, 126.56,  9.2789
 30.69, 129.38,  8.7957
 30.69, 132.19,  8.1944
 30.69, 135.00,  6.6874
 30.69, 137.81,  4.9985
 30.69, 140.62,  3.5370
 30.69, 143.44,  1.8483
 30.69, 146.25,  0.7953
 30.69, 149.06,  0.9806
 30.69, 151.88,  0.8026
 30.69, 154.69,  1.3551
 30.69, 157.50,  1.8927
 30.69, 160.31,  2.1898
 30.69, 163.12,  2.2482
 30.69, 165.94,  2.3246
 30.69, 168.75,  2.4818
 30.69, 171.56,  2.2608
 30.69, 174.38,  1.7624
 30.69, 177.19,  1.4528
 30.69, 180.00,  1.2217
 30.69, 182.81,  1.0272
 30.69, 185.62,  1.0859
 30.69, 188.44,  1.2126
 30.69, 191.25,  1.2689
 30.69, 194.06,  1.3561
 30.69, 196.88,  1.1818
 30.69, 199.69,  0.8360
 30.69, 202.50,  0.6549
 30.69, 205.31,  0.3827
 30.69, 208.12,  0.1452
 30.69, 210.94,  0.0934
 30.69, 213.75,  0.1055
 30.69, 216.56,  0.4204
 30.69, 219.38,  0.9679
 30.69, 222.19,  1.1224
 30.69, 225.00,  1.1272
 30.69, 227.81,  1.1763
 30.69, 230.62,  1.0960
 30.69, 233.44,  1.4299
 30.69, 236.25,  2.5421
 30.69, 239.06,  3.3809
 30.69, 241.88,  3.3705
 30.69, 244.69,  2.8718
 30.69, 247.50,  2.8064
 30.69, 250.31,  2.6108
 30.69, 253.12,  1.5311
 30.69, 255.94,  0.3038
 30.69, 258.75,  1.3098
 30.69, 261.56,  1.4146
 30.69, 264.38,  0.9673
 30.69, 267.19,  0.4138
 30.69, 270.00,  0.7082
 30.69, 272.81,  1.1369
 30.69, 275.62,  1.3916
 30.69, 278.44,  1.0978
 30.69, 281.25,  0.2948
 30.69, 284.06,  1.8858
 30.69, 286.88,  2.6428
 30.69, 289.69,  2.5744
 30.69, 292.50,  2.5725
 30.69, 295.31,  2.7057
 30.69, 298.12,  2.7464
 30.69, 300.94,  2.2908
 30.69, 303.75,  1.4585
 30.69, 306.56,  1.1685
 30.69, 309.38,  1.7292
 30.69, 312.19,  2.2246
 30.69, 315.00,  2.4498
 30.69, 317.81,  2.1490
 30.69, 320.62,  1.4016
 30.69, 323.44,  1.1593
 30.69, 326.25,  1.4958
 30.69, 329.06,  1.7382
 30.69, 331.88,  2.1530
 30.69, 334.69,  2.6743
 30.69, 337.50,  3.0275
 30.69, 340.31,  3.5589
 30.69, 343.12,  4.1195
 30.69, 345.94,  4.0049
 30.69, 348.75,  3.3319
 30.69, 351.56,  2.8786
 30.69, 354.38,  2.9214
 30.69, 357.19,  3.3898
 32.35,   0.00,  2.7496
 32.35,   2.81,  2.4712
 32.35,   5.62,  2.0647
 32.35,   8.44,  1.8454
 32.35,  11.25,  1.8609
 32.35,  14.06,  1.9525
 32.35,  16.88,  1.7513
 32.35,  19.69,  1.7236
 32.35,  22.50,  2.3773
 32.35,  25.31,  3.2823
 32.35,  28.12,  3.9375
 32.35,  30.94,  4.1209
 32.35,  33.75,  3.9355
 32.35,  36.56,  3.6940
 32.35,  39.38,  3.3311
 32.35,  42.19,  3.7951
 32.35,  45.00,  4.5790
 32.35,  47.81,  4.8652
 32.35,  50.62,  5.1085
 32.35,  53.44,  4.5520
 32.35,  56.25,  4.2223
 32.35,  59.06,  5.4145
 32.35,  61.88,  6.2891
 32.35,  64.69,  6.0070
 32.35,  67.50,  5.8282
 32.35,  70.31,  4.6840
 32.35,  73.12,  2.9758
 32.35,  75.94,  5.6460
 32.35,  78.75,  7.9656
 32.35,  81.56, 10.5372
 32.35,  84.38, 11.3383
 32.35,  87.19, 10.8513
 32.35,  90.00, 10.3144
 32.35,  92.81,  9.6463
 32.35,  95.62,  9.4670
 32.35,  98.44,  7.1123
 32.35, 101.25,  2.5630
 32.35, 104.06,  2.8985
 32.35, 106.88,  1.9306
 32.35, 109.69,  3.0619
 32.35, 112.50,  3.5122
 32.35, 115.31,  4.2224
 32.35, 118.12,  5.2849
 32.35, 120.94,  6.0133
 32.35, 123.75,  6.6860
 32.35, 126.56,  6.9045
 32.35, 129.38,  6.9284
 32.35, 132.19,  6.7537
 32.35, 135.00,  6.0708
 32.35, 137.81,  5.2652
 32.35, 140.62,  4.2943
 32.35, 143.44,  2.8697
 32.35, 146.25,  1.3808
 32.35, 149.06,  0.3729
 32.35, 151.88,  0.7160
 32.35, 154.69,  1.5683
 32.35, 157.50,  2.4019
 32.35, 160.31,  2.9062
 32.35, 163.12,  2.9153
 32.35, 165.94,  3.0262
 32.35, 168.75,  3.3467
 32.35, 171.56,  3.3806
 32.35, 174.38,  3.2407
 32.35, 177.19,  3.1918
 32.35, 180.00,  2.9727
 32.35, 182.81,  2.7436
 32.35, 185.62,  2.7714
 32.35, 188.44,  2.8436
 32.35, 191.25,  2.9722
 32.35, 194.06,  3.1765
 32.35, 196.88,  3.1334
 32.35, 199.69,  2.9525
 32.35, 202.50,  2.8476
 32.35, 205.31,  2.5815
 32.35, 208.12,  2.2960
 32.35, 210.94,  2.3264
 32.35, 213.75,  2.4069
 32.35, 216.56,  2.4491
 32.35, 219.38,  2.7655
 32.35, 222.19,  3.0272
 32.35, 225.00,  3.0594
 32.35, 227.81,  3.0098
 32.35, 230.62,  2.7099
 32.35, 233.44,  1.9536
 32.35, 236.25,  1.6079
 32.35, 239.06,  2.3460
 32.35, 241.88,  2.6674
 32.35, 244.69,  2.6277
 32.35, 247.50,  2.5879
 32.35, 250.31,  1.8283
 32.35, 253.12,  0.7368
 32.35, 255.94,  1.9605
 32.35, 258.75,  2.6582
 32.35, 261.56,  2.2251
 32.35, 264.38,  1.6872
 32.35, 267.19,  1.3727
 32.35, 270.00,  0.8663
 32.35, 272.81,  0.4785
 32.35, 275.62,  0.5077
 32.35, 278.44,  0.9551
 32.35, 281.25,  0.7962
 32.35, 284.06,  1.5844
 32.35, 286.88,  2.6582
 32.35, 289.69,  2.3530
 32.35, 292.50,  1.6192
 32.35, 295.31,  1.2536
 32.35, 298.12,  1.2608
 32.35, 300.94,  1.2902
 32.35, 303.75,  0.9763
 32.35, 306.56,  0.4771
 32.35, 309.38,  0.9797
 32.35, 312.19,  1.9012
 32.35, 315.00,  2.0917
 32.35, 317.81,  1.5137
 32.35, 320.62,  0.8854
 32.35, 323.44,  0.2612
 32.35, 326.25,  0.5040
 32.35, 329.06,  0.6802
 32.35, 331.88,  0.9853
 32.35, 334.69,  1.4077
 32.35, 337.50,  1.4878
 32.35, 340.31,  2.0322
 32.35, 343.12,  2.8920
 32.35, 345.94,  3.0089
 32.35, 348.75,  2.3889
 32.35, 351.56,  1.7993
 32.35, 354.38,  1.9108
 32.35, 357.19,  2.5051
 34.01,   0.00,  2.4877
 34.01,   2.81,  2.2936
 34.01,   5.62,  2.0040
 34.01,   8.44,  1.6886
 34.01,  11.25,  1.5644
 34.01,  14.06,  1.5623
 34.01,  16.88,  1.1650
 34.01,  19.69,  0.3553
 34.01,  22.50,  0.6069
 34.01,  25.31,  1.5597
 34.01,  28.12,  2.3853
 34.01,  30.94,  2.9011
 34.01,  33.75,  2.9293
 34.01,  36.56,  2.6002
 34.01,  39.38,  2.4575
 34.01,  42.19,  3.3230
 34.01,  45.00,  4.0818
 34.01,  47.81,  3.8321
 34.01,  50.62,  3.1038
 34.01,  53.44,  2.0883
 34.01,  56.25,  2.0248
 34.01,  59.06,  3.4444
 34.01,  61.88,  4.5738
 34.01,  64.69,  4.7594
 34.01,  67.50,  4.8671
 34.01,  70.31,  3.8215
 34.01,  73.12,  2.3988
 34.01,  75.94,  6.1607
 34.01,  78.75,  9.8549
 34.01,  81.56, 12.2740
 34.01,  84.38, 12.6363
 34.01,  87.19, 11.8529
 34.01,  90.00, 10.7095
 34.01,  92.81,  9.4777
 34.01,  95.62,  8.5401
 34.01,  98.44,  5.6898
 34.01, 101.25,  1.2383
 34.01, 104.06,  1.9434
 34.01, 106.88,  0.7968
 34.01, 109.69,  2.5057
 34.01, 112.50,  3.0506
 34.01, 115.31,  3.6038
 34.01, 118.12,  4.7541
 34.01, 120.94,  5.4845
 34.01, 123.75,  5.4314
 34.01, 126.56,  5.2279
 34.01, 129.38,  5.3032
 34.01, 132.19,  5.1609
 34.01, 135.00,  4.6454
 34.01, 137.81,  4.4801
 34.01, 140.62,  4.2771
 34.01, 143.44,  3.3928
 34.01, 146.25,  2.1094
 34.01, 149.06,  1.3935
 34.01, 151.88,  1.9899
 34.01, 154.69,  2.6828
 34.01, 157.50,  3.1495
 34.01, 160.31,  3.2289
 34.01, 163.12,  3.0903
 34.01, 165.94,  3.2877
 34.01, 168.75,  3.7059
 34.01, 171.56,  4.0381
 34.01, 174.38,  4.3702
 34.01, 177.19,  4.5832
 34.01, 180.00,  4.5349
 34.01, 182.81,  4.5175
 34.01, 185.62,  4.5663
 34.01, 188.44,  4.5744
 34.01, 191.25,  4.7007
 34.01, 194.06,  4.8383
 34.01, 196.88,  4.8148
 34.01, 199.69,  4.8288
 34.01, 202.50,  4.8280
 34.01, 205.31,  4.6256
 34.01, 208.12,  4.4671
 34.01, 210.94,  4.5324
 34.01, 213.75,  4.6081
 34.01, 216.56,  4.6253
 34.01, 219.38,  4.7987
 34.01, 222.19,  5.0466
 34.01, 225.00,  5.0571
 34.01, 227.81,  4.7607
 34.01, 230.62,  4.2972
 34.01, 233.44,  3.5144
 34.01, 236.25,  1.9887
 34.01, 239.06,  0.8273
 34.01, 241.88,  1.6168
 34.01, 244.69,  1.9436
 34.01, 247.50,  1.6483
 34.01, 250.31,  0.8077
 34.01, 253.12,  2.2333
 34.01, 255.94,  3.5216
 34.01, 258.75,  3.6968
 34.01, 261.56,  2.9109
 34.01, 264.38,  2.2040
