 "LAT","LON","SFCWind (m/s)"   
   84.00   68.00  6.3673
   84.00   69.00  6.5778
   84.00   70.00  6.6635
   84.00   71.00  6.5971
   84.00   72.00  6.3788
   84.00   73.00  6.2101
   84.00   74.00  6.0910
   84.00   75.00  5.9447
   84.00   76.00  5.7713
   84.00   77.00  5.6405
   84.00   78.00  5.5523
   84.00   79.00  5.6003
   84.00   80.00  5.7844
   84.00   81.00  6.0187
   84.00   82.00  6.3033
   84.00   83.00  6.5590
   84.00   84.00  6.7858
   84.00   85.00  6.9080
   84.00   86.00  6.9254
   84.00   87.00  6.8680
   84.00   88.00  6.7357
   84.00   89.00  6.6625
   84.00   90.00  6.6485
   84.00   91.00  6.6567
   84.00   92.00  6.6872
   84.00   93.00  6.7498
   84.00   94.00  6.8445
   84.00   95.00  7.1632
   84.00   96.00  7.7059
   84.00   97.00  8.3486
   84.00   98.00  9.0913
   84.00   99.00  9.7266
   84.00  100.00 10.2546
   84.00  101.00 10.6440
   84.00  102.00 10.8948
   84.00  103.00 11.0055
   84.00  104.00 10.9763
   84.00  105.00 10.8998
   84.00  106.00 10.7763
   84.00  107.00 10.5924
   84.00  108.00 10.3481
   84.00  109.00 10.0167
   84.00  110.00  9.5982
   84.00  111.00  9.0708
   84.00  112.00  8.4344
   84.00  113.00  7.7535
   84.00  114.00  7.0279
   84.00  115.00  6.4917
   84.00  116.00  6.1448
   84.00  117.00  6.0828
   84.00  118.00  6.3057
   84.00  119.00  6.6422
   84.00  120.00  7.0921
   84.00  121.00  7.5511
   84.00  122.00  8.0191
   84.00  123.00  8.5035
   84.00  124.00  9.0044
   84.00  125.00  9.5329
   84.00  126.00 10.0892
   84.00  127.00 10.5894
   84.00  128.00 11.0336
   84.00  129.00 11.4280
   84.00  130.00 11.7726
   84.00  131.00 12.1366
   84.00  132.00 12.5200
   84.00  133.00 13.0009
   84.00  134.00 13.5792
   84.00  135.00 14.0969
   84.00  136.00 14.5539
   84.00  137.00 14.6740
   84.00  138.00 14.4573
   84.00  139.00 13.8957
   84.00  140.00 12.9894
   84.00  141.00 12.0762
   84.00  142.00 11.1561
   84.00  143.00 10.4124
   84.00  144.00  9.8452
   84.00  145.00  9.4383
   84.00  146.00  9.1917
   84.00  147.00  9.0621
   84.00  148.00  9.0495
   84.00  149.00  8.0487
   84.00  150.00  6.0598
   84.00  151.00  4.6312
   84.00  152.00  3.7629
   84.00  153.00  3.3948
   84.00  154.00  3.5272
   84.00  155.00  3.4729
   84.00  156.00  3.2320
   84.00  157.00  3.3528
   84.00  158.00  3.8354
   84.00  159.00  5.1186
   84.00  160.00  7.2024
   84.00  161.00  8.5104
   84.00  162.00  9.0424
   84.00  163.00  9.2757
   84.00  164.00  9.2105
   84.00  165.00  8.8867
   84.00  166.00  8.3042
   84.00  167.00  7.5509
   84.00  168.00  6.6267
   84.00  169.00  5.9671
   84.00  170.00  5.5722
   84.00  171.00  5.5774
   84.00  172.00  5.9828
   84.00  173.00  6.5281
   84.00  174.00  7.2133
   84.00  175.00  7.7615
   84.00  176.00  8.1727
   84.00  177.00  8.0860
   84.00  178.00  7.5013
   84.00  179.00  7.2090
   85.00    0.00  2.4032
   85.00    1.00  2.5036
   85.00    2.00  2.7045
   85.00    3.00  2.9820
   85.00    4.00  3.3362
   85.00    5.00  3.2090
   85.00    6.00  2.6003
   85.00    7.00  2.5784
   85.00    8.00  3.1433
   85.00    9.00  3.3561
   85.00   10.00  3.2169
   85.00   11.00  3.3567
   85.00   12.00  3.7755
   85.00   13.00  4.1002
   85.00   14.00  4.3306
   85.00   15.00  4.7741
   85.00   16.00  5.4304
   85.00   17.00  6.1166
   85.00   18.00  6.8326
   85.00   19.00  7.2823
   85.00   20.00  7.4656
   85.00   21.00  7.5776
   85.00   22.00  7.6184
   85.00   23.00  7.5045
   85.00   24.00  7.2360
   85.00   25.00  7.2489
   85.00   26.00  7.5433
   85.00   27.00  7.9677
   85.00   28.00  8.5221
   85.00   29.00  9.0783
   85.00   30.00  9.6365
   85.00   31.00 10.1252
   85.00   32.00 10.5445
   85.00   33.00 10.8435
   85.00   34.00 11.0220
   85.00   35.00 11.2493
   85.00   36.00 11.5251
   85.00   37.00 11.6430
   85.00   38.00 11.6027
   85.00   39.00 11.4225
   85.00   40.00 11.1023
   85.00   41.00 10.6222
   85.00   42.00  9.9823
   85.00   43.00  9.2643
   85.00   44.00  8.4683
   85.00   45.00  7.5486
   85.00   46.00  6.5054
   85.00   47.00  5.5213
   85.00   48.00  4.5962
   85.00   49.00  4.2224
   85.00   50.00  4.3999
   85.00   51.00  4.6586
   85.00   52.00  4.9986
   85.00   53.00  4.9710
   85.00   54.00  4.5760
   85.00   55.00  4.6776
   85.00   56.00  5.2758
   85.00   57.00  5.3453
   85.00   58.00  4.8863
   85.00   59.00  4.5018
   85.00   60.00  4.1920
   85.00   61.00  4.0807
   85.00   62.00  4.1678
   85.00   63.00  4.4007
   85.00   64.00  4.7793
   85.00   65.00  5.1819
   85.00   66.00  5.6084
   85.00   67.00  5.9848
   85.00   68.00  6.3113
   85.00   69.00  6.5079
   85.00   70.00  6.5745
   85.00   71.00  6.4502
   85.00   72.00  6.1348
   85.00   73.00  5.9736
   85.00   74.00  5.9666
   85.00   75.00  5.9064
   85.00   76.00  5.7930
   85.00   77.00  5.7056
   85.00   78.00  5.6440
   85.00   79.00  5.7105
   85.00   80.00  5.9050
   85.00   81.00  6.1319
   85.00   82.00  6.3913
   85.00   83.00  6.6215
   85.00   84.00  6.8225
   85.00   85.00  6.9226
   85.00   86.00  6.9216
   85.00   87.00  6.8491
   85.00   88.00  6.7051
   85.00   89.00  6.6266
   85.00   90.00  6.6135
   85.00   91.00  6.6162
   85.00   92.00  6.6346
   85.00   93.00  6.6847
   85.00   94.00  6.7665
   85.00   95.00  7.0794
   85.00   96.00  7.6236
   85.00   97.00  8.2634
   85.00   98.00  8.9989
   85.00   99.00  9.6298
   85.00  100.00 10.1562
   85.00  101.00 10.5521
   85.00  102.00 10.8174
   85.00  103.00 10.9398
   85.00  104.00 10.9194
   85.00  105.00 10.8518
   85.00  106.00 10.7371
   85.00  107.00 10.5617
   85.00  108.00 10.3257
   85.00  109.00 10.0001
   85.00  110.00  9.5850
   85.00  111.00  9.0604
   85.00  112.00  8.4263
   85.00  113.00  7.7516
   85.00  114.00  7.0363
   85.00  115.00  6.5078
   85.00  116.00  6.1664
   85.00  117.00  6.0933
   85.00  118.00  6.2888
   85.00  119.00  6.6124
   85.00  120.00  7.0641
   85.00  121.00  7.5102
   85.00  122.00  7.9505
   85.00  123.00  8.4266
   85.00  124.00  8.9383
   85.00  125.00  9.4969
   85.00  126.00 10.1022
   85.00  127.00 10.6446
   85.00  128.00 11.1240
   85.00  129.00 11.5205
   85.00  130.00 11.8339
   85.00  131.00 12.1493
   85.00  132.00 12.4666
   85.00  133.00 12.9120
   85.00  134.00 13.4857
   85.00  135.00 14.0053
   85.00  136.00 14.4708
   85.00  137.00 14.5968
   85.00  138.00 14.3833
   85.00  139.00 13.8174
   85.00  140.00 12.8991
   85.00  141.00 11.9763
   85.00  142.00 11.0491
   85.00  143.00 10.3170
   85.00  144.00  9.7802
   85.00  145.00  9.4254
   85.00  146.00  9.2527
   85.00  147.00  9.1859
   85.00  148.00  9.2248
   85.00  149.00  8.2768
   85.00  150.00  6.3421
   85.00  151.00  4.8709
   85.00  152.00  3.8632
   85.00  153.00  3.4317
   85.00  154.00  3.5765
   85.00  155.00  3.5371
   85.00  156.00  3.3135
   85.00  157.00  3.4373
   85.00  158.00  3.9084
   85.00  159.00  5.1785
   85.00  160.00  7.2474
   85.00  161.00  8.5447
   85.00  162.00  9.0702
   85.00  163.00  9.3061
   85.00  164.00  9.2524
   85.00  165.00  8.9266
   85.00  166.00  8.3286
   85.00  167.00  7.5581
   85.00  168.00  6.6151
   85.00  169.00  5.9532
   85.00  170.00  5.5723
   85.00  171.00  5.5838
   85.00  172.00  5.9878
   85.00  173.00  6.5330
   85.00  174.00  7.2195
   85.00  175.00  7.7763
   85.00  176.00  8.2035
   85.00  177.00  8.1151
   85.00  178.00  7.5112
   85.00  179.00  7.2092
   86.00    0.00  2.4034
   86.00    1.00  2.5067
   86.00    2.00  2.7131
   86.00    3.00  2.9627
   86.00    4.00  3.2554
   86.00    5.00  3.1306
   86.00    6.00  2.5884
   86.00    7.00  2.5639
   86.00    8.00  3.0573
   86.00    9.00  3.2454
   86.00   10.00  3.1283
   86.00   11.00  3.2521
   86.00   12.00  3.6170
   86.00   13.00  3.9436
   86.00   14.00  4.2320
   86.00   15.00  4.6822
   86.00   16.00  5.2943
   86.00   17.00  5.9678
   86.00   18.00  6.7026
   86.00   19.00  7.1705
   86.00   20.00  7.3713
   86.00   21.00  7.4705
   86.00   22.00  7.4681
   86.00   23.00  7.3502
   86.00   24.00  7.1169
   86.00   25.00  7.1658
   86.00   26.00  7.4970
   86.00   27.00  7.9800
   86.00   28.00  8.6149
   86.00   29.00  9.2224
   86.00   30.00  9.8027
   86.00   31.00 10.2704
   86.00   32.00 10.6257
   86.00   33.00 10.8676
   86.00   34.00 10.9962
   86.00   35.00 11.1891
   86.00   36.00 11.4463
   86.00   37.00 11.5488
   86.00   38.00 11.4965
   86.00   39.00 11.3060
   86.00   40.00 10.9772
   86.00   41.00 10.4743
   86.00   42.00  9.7974
   86.00   43.00  9.0657
   86.00   44.00  8.2793
   86.00   45.00  7.5741
   86.00   46.00  6.9499
   86.00   47.00  6.2235
   86.00   48.00  5.3950
   86.00   49.00  4.6919
   86.00   50.00  4.1142
   86.00   51.00  4.0648
   86.00   52.00  4.5436
   86.00   53.00  4.9421
   86.00   54.00  5.2603
   86.00   55.00  5.4548
   86.00   56.00  5.5256
   86.00   57.00  5.2924
   86.00   58.00  4.7552
   86.00   59.00  4.3489
   86.00   60.00  4.0735
   86.00   61.00  3.9920
   86.00   62.00  4.1045
   86.00   63.00  4.3589
   86.00   64.00  4.7552
   86.00   65.00  5.1606
   86.00   66.00  5.5751
   86.00   67.00  5.9385
   86.00   68.00  6.2508
   86.00   69.00  6.4297
   86.00   70.00  6.4753
   86.00   71.00  6.2800
   86.00   72.00  5.8439
   86.00   73.00  5.6896
   86.00   74.00  5.8169
   86.00   75.00  5.8552
   86.00   76.00  5.8043
   86.00   77.00  5.7616
   86.00   78.00  5.7269
   86.00   79.00  5.8119
   86.00   80.00  6.0166
   86.00   81.00  6.2365
   86.00   82.00  6.4719
   86.00   83.00  6.6775
   86.00   84.00  6.8535
   86.00   85.00  6.9325
   86.00   86.00  6.9145
   86.00   87.00  6.8278
   86.00   88.00  6.6725
   86.00   89.00  6.5892
   86.00   90.00  6.5779
   86.00   91.00  6.5750
   86.00   92.00  6.5806
   86.00   93.00  6.6166
   86.00   94.00  6.6830
   86.00   95.00  6.9888
   86.00   96.00  7.5339
   86.00   97.00  8.1710
   86.00   98.00  8.9000
   86.00   99.00  9.5262
   86.00  100.00 10.0497
   86.00  101.00 10.4517
   86.00  102.00 10.7322
   86.00  103.00 10.8671
   86.00  104.00 10.8564
   86.00  105.00 10.7981
   86.00  106.00 10.6924
   86.00  107.00 10.5255
   86.00  108.00 10.2975
   86.00  109.00  9.9778
   86.00  110.00  9.5663
   86.00  111.00  9.0459
   86.00  112.00  8.4166
   86.00  113.00  7.7494
   86.00  114.00  7.0446
   86.00  115.00  6.5255
   86.00  116.00  6.1924
   86.00  117.00  6.1095
   86.00  118.00  6.2769
   86.00  119.00  6.5844
   86.00  120.00  7.0321
   86.00  121.00  7.4615
   86.00  122.00  7.8727
   86.00  123.00  8.3404
   86.00  124.00  8.8648
   86.00  125.00  9.4544
   86.00  126.00 10.1092
   86.00  127.00 10.6910
   86.00  128.00 11.2001
   86.00  129.00 11.5954
   86.00  130.00 11.8772
   86.00  131.00 12.1447
   86.00  132.00 12.3980
   86.00  133.00 12.8125
   86.00  134.00 13.3880
   86.00  135.00 13.9103
   86.00  136.00 14.3792
   86.00  137.00 14.5081
   86.00  138.00 14.2968
   86.00  139.00 13.7294
   86.00  140.00 12.8056
   86.00  141.00 11.8819
   86.00  142.00 10.9582
   86.00  143.00 10.2400
   86.00  144.00  9.7271
   86.00  145.00  9.4142
   86.00  146.00  9.3013
   86.00  147.00  9.2582
   86.00  148.00  9.2850
   86.00  149.00  8.3567
   86.00  150.00  6.4734
   86.00  151.00  4.9944
   86.00  152.00  3.9197
   86.00  153.00  3.4555
   86.00  154.00  3.6018
   86.00  155.00  3.5797
   86.00  156.00  3.3894
   86.00  157.00  3.5487
   86.00  158.00  4.0576
   86.00  159.00  5.3167
   86.00  160.00  7.3260
   86.00  161.00  8.5899
   86.00  162.00  9.1084
   86.00  163.00  9.3441
   86.00  164.00  9.2968
   86.00  165.00  8.9637
   86.00  166.00  8.3449
   86.00  167.00  7.5573
   86.00  168.00  6.6010
   86.00  169.00  5.9407
   86.00  170.00  5.5764
   86.00  171.00  5.5949
   86.00  172.00  5.9961
   86.00  173.00  6.5378
   86.00  174.00  7.2199
   86.00  175.00  7.7882
   86.00  176.00  8.2428
   86.00  177.00  8.1549
   86.00  178.00  7.5247
   86.00  179.00  7.2096
   87.00    0.00  2.4037
   87.00    1.00  2.5111
   87.00    2.00  2.7260
   87.00    3.00  2.9526
   87.00    4.00  3.1908
   87.00    5.00  3.0694
   87.00    6.00  2.5884
   87.00    7.00  2.5618
   87.00    8.00  2.9895
   87.00    9.00  3.1497
   87.00   10.00  3.0426
   87.00   11.00  3.1542
   87.00   12.00  3.4846
   87.00   13.00  3.8213
   87.00   14.00  4.1642
   87.00   15.00  4.6239
   87.00   16.00  5.2002
   87.00   17.00  5.8526
   87.00   18.00  6.5811
   87.00   19.00  7.0545
   87.00   20.00  7.2727
   87.00   21.00  7.3581
   87.00   22.00  7.3105
   87.00   23.00  7.1903
   87.00   24.00  6.9975
   87.00   25.00  7.0901
   87.00   26.00  7.4680
   87.00   27.00  8.0123
   87.00   28.00  8.7231
   87.00   29.00  9.3742
   87.00   30.00  9.9657
   87.00   31.00 10.4098
   87.00   32.00 10.7063
   87.00   33.00 10.8989
   87.00   34.00 10.9875
   87.00   35.00 11.1450
   87.00   36.00 11.3714
   87.00   37.00 11.4504
   87.00   38.00 11.3822
   87.00   39.00 11.1794
   87.00   40.00 10.8419
   87.00   41.00 10.3194
   87.00   42.00  9.6119
   87.00   43.00  8.8820
   87.00   44.00  8.1297
   87.00   45.00  7.6089
   87.00   46.00  7.3194
   87.00   47.00  6.8427
   87.00   48.00  6.1788
   87.00   49.00  5.3064
   87.00   50.00  4.2257
   87.00   51.00  3.9453
   87.00   52.00  4.4652
   87.00   53.00  5.1004
   87.00   54.00  5.8510
   87.00   55.00  6.0453
   87.00   56.00  5.6833
   87.00   57.00  5.2121
   87.00   58.00  4.6317
   87.00   59.00  4.2205
   87.00   60.00  3.9785
   87.00   61.00  3.9229
   87.00   62.00  4.0539
   87.00   63.00  4.3259
   87.00   64.00  4.7389
   87.00   65.00  5.1434
   87.00   66.00  5.5393
   87.00   67.00  5.8868
   87.00   68.00  6.1859
   87.00   69.00  6.3502
   87.00   70.00  6.3797
   87.00   71.00  6.1137
   87.00   72.00  5.5522
   87.00   73.00  5.4010
   87.00   74.00  5.6601
   87.00   75.00  5.7901
   87.00   76.00  5.7911
   87.00   77.00  5.7899
   87.00   78.00  5.7865
   87.00   79.00  5.8929
   87.00   80.00  6.1090
   87.00   81.00  6.3247
   87.00   82.00  6.5401
   87.00   83.00  6.7263
   87.00   84.00  6.8831
   87.00   85.00  6.9443
   87.00   86.00  6.9099
   87.00   87.00  6.8079
   87.00   88.00  6.6385
   87.00   89.00  6.5492
   87.00   90.00  6.5400
   87.00   91.00  6.5330
   87.00   92.00  6.5283
   87.00   93.00  6.5511
   87.00   94.00  6.6012
   87.00   95.00  6.8984
   87.00   96.00  7.4425
   87.00   97.00  8.0770
   87.00   98.00  8.8019
   87.00   99.00  9.4238
   87.00  100.00  9.9426
   87.00  101.00 10.3493
   87.00  102.00 10.6440
   87.00  103.00 10.7906
   87.00  104.00 10.7892
   87.00  105.00 10.7395
   87.00  106.00 10.6416
   87.00  107.00 10.4828
   87.00  108.00 10.2631
   87.00  109.00  9.9509
   87.00  110.00  9.5461
   87.00  111.00  9.0330
   87.00  112.00  8.4118
   87.00  113.00  7.7544
   87.00  114.00  7.0610
   87.00  115.00  6.5538
   87.00  116.00  6.2328
   87.00  117.00  6.1412
   87.00  118.00  6.2792
   87.00  119.00  6.5678
   87.00  120.00  7.0070
   87.00  121.00  7.4188
   87.00  122.00  7.8032
   87.00  123.00  8.2631
   87.00  124.00  8.7985
   87.00  125.00  9.4136
   87.00  126.00 10.1083
   87.00  127.00 10.7236
   87.00  128.00 11.2594
   87.00  129.00 11.6559
   87.00  130.00 11.9130
   87.00  131.00 12.1411
   87.00  132.00 12.3402
   87.00  133.00 12.7261
   87.00  134.00 13.2986
   87.00  135.00 13.8176
   87.00  136.00 14.2831
   87.00  137.00 14.4114
   87.00  138.00 14.2026
   87.00  139.00 13.6373
   87.00  140.00 12.7154
   87.00  141.00 11.7947
   87.00  142.00 10.8751
   87.00  143.00 10.1701
   87.00  144.00  9.6798
   87.00  145.00  9.4037
   87.00  146.00  9.3418
   87.00  147.00  9.3212
   87.00  148.00  9.3420
   87.00  149.00  8.4367
   87.00  150.00  6.6051
   87.00  151.00  5.1503
   87.00  152.00  4.0724
   87.00  153.00  3.5778
   87.00  154.00  3.6668
   87.00  155.00  3.6295
   87.00  156.00  3.4658
   87.00  157.00  3.6981
   87.00  158.00  4.3264
   87.00  159.00  5.5472
   87.00  160.00  7.3605
   87.00  161.00  8.5522
   87.00  162.00  9.1224
   87.00  163.00  9.3884
   87.00  164.00  9.3501
   87.00  165.00  9.0094
   87.00  166.00  8.3662
   87.00  167.00  7.5609
   87.00  168.00  6.5935
   87.00  169.00  5.9358
   87.00  170.00  5.5876
   87.00  171.00  5.6118
   87.00  172.00  6.0083
   87.00  173.00  6.5471
   87.00  174.00  7.2283
   87.00  175.00  7.8019
   87.00  176.00  8.2677
   87.00  177.00  8.1780
   87.00  178.00  7.5326
   87.00  179.00  7.2099
   88.00    0.00  2.4039
   88.00    1.00  2.5198
   88.00    2.00  2.7515
   88.00    3.00  2.9699
   88.00    4.00  3.1749
   88.00    5.00  3.0598
   88.00    6.00  2.6246
   88.00    7.00  2.5968
   88.00    8.00  2.9763
   88.00    9.00  3.0993
   88.00   10.00  2.9657
   88.00   11.00  3.0761
   88.00   12.00  3.4304
   88.00   13.00  3.8015
   88.00   14.00  4.1894
   88.00   15.00  4.6662
   88.00   16.00  5.2319
   88.00   17.00  5.8382
   88.00   18.00  6.4851
   88.00   19.00  6.9261
   88.00   20.00  7.1612
   88.00   21.00  7.2296
   88.00   22.00  7.1311
   88.00   23.00  7.0137
   88.00   24.00  6.8774
   88.00   25.00  7.0365
   88.00   26.00  7.4909
   88.00   27.00  8.1046
   88.00   28.00  8.8775
   88.00   29.00  9.5491
   88.00   30.00 10.1194
   88.00   31.00 10.5315
   88.00   32.00 10.7853
   88.00   33.00 10.9516
   88.00   34.00 11.0304
   88.00   35.00 11.1493
   88.00   36.00 11.3082
   88.00   37.00 11.3395
   88.00   38.00 11.2434
   88.00   39.00 11.0221
   88.00   40.00 10.6758
   88.00   41.00 10.1433
   88.00   42.00  9.4246
   88.00   43.00  8.7428
   88.00   44.00  8.0979
   88.00   45.00  7.6718
   88.00   46.00  7.4644
   88.00   47.00  7.2129
   88.00   48.00  6.9171
   88.00   49.00  6.3557
   88.00   50.00  5.5287
   88.00   51.00  5.2490
   88.00   52.00  5.5164
   88.00   53.00  5.8204
   88.00   54.00  6.1609
   88.00   55.00  6.0757
   88.00   56.00  5.5647
   88.00   57.00  5.0497
   88.00   58.00  4.5308
   88.00   59.00  4.1655
   88.00   60.00  3.9538
   88.00   61.00  3.9124
   88.00   62.00  4.0413
   88.00   63.00  4.3193
   88.00   64.00  4.7464
   88.00   65.00  5.1386
   88.00   66.00  5.4959
   88.00   67.00  5.8190
   88.00   68.00  6.1078
   88.00   69.00  6.2665
   88.00   70.00  6.2951
   88.00   71.00  5.9588
   88.00   72.00  5.2579
   88.00   73.00  5.0988
   88.00   74.00  5.4818
   88.00   75.00  5.6836
   88.00   76.00  5.7042
   88.00   77.00  5.7350
   88.00   78.00  5.7759
   88.00   79.00  5.9122
   88.00   80.00  6.1437
